Chr	Start	Stop	gene_id	.	Strand	Length
10	101920263	101922972	tID=DHH02709B73v400001;Name=DHH02709B73v400001_NA_LCV5p5_LCV3p7	.	+	2710
10	101920703	101921022	tID=DTH_10_101920703_101921022;Name=DTH,TSDlen3,TIRlen14	.	+	320
10	101924661	101958716	tID=RLG00005B73v403988;Name=RLG00005B73v403988_xilon-diguus_LTRsimilarity97.32	.	+	34056
10	102016378	102024663	tID=RLC00057B73v400006;Name=RLC00057B73v400006_NA_LTRsimilarity95.68	.	+	8286
10	102055616	102067435	tID=RLX24799B73v400001;Name=RLX24799B73v400001_NA_LTRsimilarity87.31	.	+	11820
10	102056433	102065686	tID=DHH00007B73v400031;Name=DHH00007B73v400031_NA_LCV5p8_LCV3p5	.	+	9254
10	102057352	102066181	tID=RLC00002B73v400410;Name=RLC00002B73v400410_ji_LTRsimilarity95.8	.	+	8830
10	102171466	102182120	tID=RLG04236B73v400001;Name=RLG04236B73v400001_NA_LTRsimilarity99.75	.	+	10655
10	102183650	102183804	tID=DTM_10_102183650_102183804;Name=DTM,TSDlen9,TIRlen40	.	+	155
10	102184939	102185257	tID=DTH_10_102184939_102185257;Name=DTH,TSDlen3,TIRlen14	.	+	319
10	102190769	102196220	tID=RLG00202B73v400002;Name=RLG00202B73v400002_kubi_LTRsimilarity97.21	.	+	5452
10	102242937	102259792	tID=DHH00007B73v400768;Name=DHH00007B73v400768_NA_LCV5p12_LCV3p5	.	+	16856
10	102406979	102416633	tID=DHH00002B73v405941;Name=DHH00002B73v405941_Hip1_LCV5p6_LCV3p37	.	+	9655
10	102407038	102416153	tID=RLC00002B73v400416;Name=RLC00002B73v400416_ji_LTRsimilarity97.22	.	+	9116
10	102427821	102428159	tID=DTA_10_102427821_102428159;Name=DTA,TSDlen8,TIRlen11	.	+	339
10	102498341	102505610	tID=RLG00001B73v400765;Name=RLG00001B73v400765_cinful-zeon_LTRsimilarity99.53	.	+	7270
10	102534822	102587722	tID=RLC00002B73v414569;Name=RLC00002B73v414569_ji_LTRsimilarity91.36	.	+	52901
10	102749644	102760651	tID=RLG00005B73v400168;Name=RLG00005B73v400168_xilon-diguus_LTRsimilarity98.2	.	+	11008
10	102762193	102762730	tID=DTA_10_102762193_102762730;Name=DTA,TSDlen8,TIRlen11	.	+	538
10	102763406	102770101	tID=DHH02708B73v400001;Name=DHH02708B73v400001_NA_LCV5p24_LCV3p6	.	+	6696
10	102773834	102784248	tID=DHH00003B73v400126;Name=DHH00003B73v400126_NA_LCV5p7_LCV3p6	.	+	10415
10	102852470	102854248	tID=DTC_10_102852470_102854248;Name=DTC,TSDlen3,TIRlen13	.	+	1779
10	102950200	103046866	tID=RLX00599B73v400002;Name=RLX00599B73v400002_NA_LTRsimilarity86.69	.	+	96667
10	103050972	103056054	tID=RLC00032B73v400015;Name=RLC00032B73v400015_ebel_LTRsimilarity98	.	+	5083
10	103060432	103069854	tID=RLC00002B73v400419;Name=RLC00002B73v400419_ji_LTRsimilarity96.74	.	+	9423
10	103295711	103300604	tID=DHH02707B73v400001;Name=DHH02707B73v400001_NA_LCV5p7_LCV3p7	.	+	4894
10	103413996	103415490	tID=DHH00002B73v400228;Name=DHH00002B73v400228_Hip1_LCV5p24_LCV3p52	.	+	1495
10	103652824	103666836	tID=DHH00002B73v400229;Name=DHH00002B73v400229_Hip1_LCV5p9_LCV3p49	.	+	14013
10	103655084	103700161	tID=RLG17797B73v400001;Name=RLG17797B73v400001_NA_LTRsimilarity95.59	.	+	45078
10	103700890	103713778	tID=RLG00003B73v400409;Name=RLG00003B73v400409_huck_LTRsimilarity94.06	.	+	12889
10	103731385	103742500	tID=DHH00004B73v402087;Name=DHH00004B73v402087_NA_LCV5p12_LCV3p10	.	+	11116
10	103743384	103750076	tID=DHH00008B73v400016;Name=DHH00008B73v400016_NA_LCV5p16_LCV3p6	.	+	6693
10	103746095	103767133	tID=RLC00016B73v400017;Name=RLC00016B73v400017_NA_LTRsimilarity97.62	.	+	21039
10	103770992	103787955	tID=DHH00029B73v400034;Name=DHH00029B73v400034_NA_LCV5p15_LCV3p7	.	+	16964
10	104013021	104029210	tID=DHH00550B73v400001;Name=DHH00550B73v400001_NA_LCV5p28_LCV3p5	.	+	16190
10	104182058	104243324	tID=RLC00002B73v413405;Name=RLC00002B73v413405_ji_LTRsimilarity88.83	.	+	61267
10	104186037	104239403	tID=RLG02289B73v400001;Name=RLG02289B73v400001_NA_LTRsimilarity90.31	.	+	53367
10	104204111	104218737	tID=RLG00003B73v400410;Name=RLG00003B73v400410_huck_LTRsimilarity93.84	.	+	14627
10	104222503	104222894	tID=DTA_10_104222503_104222894;Name=DTA,TSDlen8,TIRlen11	.	+	392
10	104226107	104234058	tID=RLC00014B73v400033;Name=RLC00014B73v400033_ji_LTRsimilarity91.44	.	+	7952
10	104273450	104275297	tID=RLC00064B73v400077;Name=RLC00064B73v400077_tuteh_LTRsimilarity88.24	.	+	1848
10	104280207	104293662	tID=RLG00003B73v400411;Name=RLG00003B73v400411_huck_LTRsimilarity99.74	.	+	13456
10	104351175	104356692	tID=RLC00032B73v400016;Name=RLC00032B73v400016_ebel_LTRsimilarity94.07	.	+	5518
10	104361532	104362740	tID=DHH00002B73v405946;Name=DHH00002B73v405946_Hip1_LCV5p6_LCV3p5	.	+	1209
10	104534592	104568392	tID=RLG00006B73v404038;Name=RLG00006B73v404038_flip_LTRsimilarity95.71	.	+	33801
10	104920545	104929754	tID=RLG00001B73v400785;Name=RLG00001B73v400785_cinful-zeon_LTRsimilarity97.04	.	+	9210
10	105046354	105054497	tID=DHH00002B73v405948;Name=DHH00002B73v405948_Hip1_LCV5p22_LCV3p9	.	+	8144
10	105221211	105231581	tID=DHH00002B73v400230;Name=DHH00002B73v400230_Hip1_LCV5p24_LCV3p7	.	+	10371
10	105224874	105231359	tID=RLC00013B73v400035;Name=RLC00013B73v400035_ruda_LTRsimilarity99.86	.	+	6486
10	105413619	105413917	tID=DHH00002B73v405950;Name=DHH00002B73v405950_Hip1_LCV5p18_LCV3p31	.	+	299
10	105450685	105450752	tID=DTA_10_105450685_105450752;Name=DTA,TSDlen8,TIRlen11	.	+	68
10	105474341	105475010	tID=DTA_10_105474341_105475010;Name=DTA,TSDlen8,TIRlen11	.	+	670
10	105477423	105483227	tID=RLC00699B73v400001;Name=RLC00699B73v400001_NA_LTRsimilarity99.05	.	+	5805
10	105491682	105507435	tID=DHH00012B73v400013;Name=DHH00012B73v400013_NA_LCV5p7_LCV3p8	.	+	15754
10	105496264	105496347	tID=DTH_10_105496264_105496347;Name=DTH,TSDlen3,TIRlen14	.	+	84
10	105620998	105632558	tID=RLG00008B73v400139;Name=RLG00008B73v400139_doke_LTRsimilarity97.3	.	+	11561
10	105661934	105670912	tID=RLC00002B73v400431;Name=RLC00002B73v400431_ji_LTRsimilarity98.18	.	+	8979
10	105666359	105671154	tID=DHH00003B73v400127;Name=DHH00003B73v400127_NA_LCV5p7_LCV3p5	.	+	4796
10	105693162	105693288	tID=DTH_10_105693162_105693288;Name=DTH,TSDlen3,TIRlen14	.	+	127
10	105695614	105697546	tID=DHH00002B73v400231;Name=DHH00002B73v400231_Hip1_LCV5p9_LCV3p44	.	+	1933
10	105700346	105700917	tID=DTC_10_105700346_105700917;Name=DTC,TSDlen3,TIRlen13	.	+	572
10	105707482	105713303	tID=RLC00052B73v400008;Name=RLC00052B73v400008_raider_LTRsimilarity98.49	.	+	5822
10	105718480	105718547	tID=DTA_10_105718480_105718547;Name=DTA,TSDlen8,TIRlen11	.	+	68
10	105718752	105719507	tID=DTA_10_105718752_105719507;Name=DTA,TSDlen8,TIRlen11	.	+	756
10	105775242	105857811	tID=RLC00799B73v400005;Name=RLC00799B73v400005_NA_LTRsimilarity87.69	.	+	82570
10	105795650	105856362	tID=RLC00004B73v412024;Name=RLC00004B73v412024_opie_LTRsimilarity89.5	.	+	60713
10	105800090	105811947	tID=DHH00003B73v400128;Name=DHH00003B73v400128_NA_LCV5p6_LCV3p6	.	+	11858
10	105806848	105807306	tID=DTH_10_105806848_105807306;Name=DTH,TSDlen3,TIRlen14	.	+	459
10	105811828	105820036	tID=RLC00004B73v400387;Name=RLC00004B73v400387_opie_LTRsimilarity94.41	.	+	8209
10	105921184	105948160	tID=RLC00034B73v400281;Name=RLC00034B73v400281_gudyeg_LTRsimilarity87.59	.	+	26977
10	105944769	105962422	tID=DHH00003B73v402682;Name=DHH00003B73v402682_NA_LCV5p11_LCV3p7	.	+	17654
10	105977805	105998600	tID=RLG03307B73v400002;Name=RLG03307B73v400002_NA_LTRsimilarity88.99	.	+	20796
10	106027603	106032702	tID=RLC00002B73v400433;Name=RLC00002B73v400433_ji_LTRsimilarity87.31	.	+	5100
10	106279771	106282447	tID=DHH00002B73v400233;Name=DHH00002B73v400233_Hip1_LCV5p21_LCV3p45	.	+	2677
10	106284971	106294186	tID=RLC00002B73v400434;Name=RLC00002B73v400434_ji_LTRsimilarity97.31	.	+	9216
10	106299964	106317507	tID=RLC00004B73v408821;Name=RLC00004B73v408821_opie_LTRsimilarity96.49	.	+	17544
10	106316722	106324724	tID=DHH00003B73v402683;Name=DHH00003B73v402683_NA_LCV5p6_LCV3p5	.	+	8003
10	106319566	106319681	tID=DTH_10_106319566_106319681;Name=DTH,TSDlen3,TIRlen14	.	+	116
10	106321650	106329056	tID=RLC00030B73v400004;Name=RLC00030B73v400004_name_LTRsimilarity98.13	.	+	7407
10	106375904	106387099	tID=DHH00002B73v400234;Name=DHH00002B73v400234_Hip1_LCV5p7_LCV3p50	.	+	11196
10	106378234	106378644	tID=DTA_10_106378234_106378644;Name=DTA,TSDlen8,TIRlen11	.	+	411
10	106452609	106477711	tID=RLC00791B73v400004;Name=RLC00791B73v400004_NA_LTRsimilarity88.05	.	+	25103
10	106485334	106486139	tID=DTA_10_106485334_106486139;Name=DTA,TSDlen8,TIRlen11	.	+	806
10	106496233	106512234	tID=RLX24792B73v400001;Name=RLX24792B73v400001_NA_LTRsimilarity91.96	.	+	16002
10	106521282	106535032	tID=RLG00011B73v400044;Name=RLG00011B73v400044_milt_LTRsimilarity99.46	.	+	13751
10	106585851	106598520	tID=DHH00005B73v400097;Name=DHH00005B73v400097_NA_LCV5p8_LCV3p5	.	+	12670
10	106590747	106592107	tID=RLX15697B73v400001;Name=RLX15697B73v400001_NA_LTRsimilarity89.75	.	+	1361
10	106616917	106681776	tID=RLC00025B73v400396;Name=RLC00025B73v400396_NA_LTRsimilarity85.07	.	+	64860
10	106629671	106645329	tID=DHH00002B73v400237;Name=DHH00002B73v400237_Hip1_LCV5p5_LCV3p6	.	+	15659
10	106757913	106763523	tID=RLG01342B73v400001;Name=RLG01342B73v400001_ugano_LTRsimilarity96.18	.	+	5611
10	106768634	106776084	tID=RLG00001B73v400799;Name=RLG00001B73v400799_cinful-zeon_LTRsimilarity92.28	.	+	7451
10	106780430	106782265	tID=RLC04234B73v400001;Name=RLC04234B73v400001_NA_LTRsimilarity100	.	+	1836
10	106962517	106964101	tID=DHH00002B73v405953;Name=DHH00002B73v405953_Hip1_LCV5p26_LCV3p8	.	+	1585
10	106967076	106985759	tID=DHH02703B73v400001;Name=DHH02703B73v400001_NA_LCV5p6_LCV3p5	.	+	18684
10	107032886	107052351	tID=RLG00001B73v412807;Name=RLG00001B73v412807_cinful-zeon_LTRsimilarity95.56	.	+	19466
10	107466176	107475481	tID=DHH00003B73v402684;Name=DHH00003B73v402684_NA_LCV5p6_LCV3p5	.	+	9306
10	107472257	107472772	tID=DTH_10_107472257_107472772;Name=DTH,TSDlen3,TIRlen14	.	+	516
10	107659114	107664112	tID=RLC00032B73v400017;Name=RLC00032B73v400017_ebel_LTRsimilarity98.68	.	+	4999
10	107681258	107682984	tID=DHH00002B73v405955;Name=DHH00002B73v405955_Hip1_LCV5p16_LCV3p32	.	+	1727
10	107682985	107691352	tID=DHH00002B73v405956;Name=DHH00002B73v405956_Hip1_LCV5p15_LCV3p19	.	+	8368
10	107857993	107860296	tID=RLX15691B73v400001;Name=RLX15691B73v400001_NA_LTRsimilarity95.22	.	+	2304
10	107858360	107863483	tID=DHH00002B73v400240;Name=DHH00002B73v400240_Hip1_LCV5p18_LCV3p45	.	+	5124
10	107986808	107997605	tID=RLG00003B73v400429;Name=RLG00003B73v400429_huck_LTRsimilarity92.31	.	+	10798
10	108225079	108294256	tID=RLG00005B73v403990;Name=RLG00005B73v403990_xilon-diguus_LTRsimilarity96.73	.	+	69178
10	108300721	108310448	tID=RLG00001B73v400808;Name=RLG00001B73v400808_cinful-zeon_LTRsimilarity100	.	+	9728
10	108302335	108315925	tID=DHH00002B73v400243;Name=DHH00002B73v400243_Hip1_LCV5p5_LCV3p7	.	+	13591
10	108313721	108313971	tID=RST00175B73v400001;Name=RST00175B73v400001_NA_TSDlen14_TSDmismat4	.	+	251
10	108431029	108441996	tID=DHH00006B73v400044;Name=DHH00006B73v400044_NA_LCV5p12_LCV3p5	.	+	10968
10	108439665	108450638	tID=RLG00005B73v400174;Name=RLG00005B73v400174_xilon-diguus_LTRsimilarity97.72	.	+	10974
10	108467696	108467874	tID=DTH_10_108467696_108467874;Name=DTH,TSDlen3,TIRlen14	.	+	179
10	108495803	108541577	tID=RLC00002B73v415128;Name=RLC00002B73v415128_ji_LTRsimilarity86.91	.	+	45775
10	108515136	108515883	tID=DTA_10_108515136_108515883;Name=DTA,TSDlen8,TIRlen11	.	+	748
10	108527497	108534175	tID=RLC00004B73v400399;Name=RLC00004B73v400399_opie_LTRsimilarity89.4	.	+	6679
10	108533081	108542236	tID=DHH00011B73v400280;Name=DHH00011B73v400280_NA_LCV5p6_LCV3p5	.	+	9156
10	108834382	108834994	tID=DTA_10_108834382_108834994;Name=DTA,TSDlen8,TIRlen11	.	+	613
10	108838762	108840324	tID=DHH00002B73v405959;Name=DHH00002B73v405959_Hip1_LCV5p25_LCV3p25	.	+	1563
10	108845684	108855768	tID=DHH00004B73v400085;Name=DHH00004B73v400085_NA_LCV5p12_LCV3p10	.	+	10085
10	108850194	108859168	tID=RLC00002B73v410249;Name=RLC00002B73v410249_ji_LTRsimilarity94.87	.	+	8975
10	108876095	108886225	tID=RLC15686B73v400001;Name=RLC15686B73v400001_NA_LTRsimilarity85.51	.	+	10131
10	108937196	108937543	tID=DTH_10_108937196_108937543;Name=DTH,TSDlen3,TIRlen14	.	+	348
10	109024160	109030065	tID=RLC00002B73v410251;Name=RLC00002B73v410251_ji_LTRsimilarity90.69	.	+	5906
10	109140067	109143969	tID=RLX15685B73v400001;Name=RLX15685B73v400001_NA_LTRsimilarity90.01	.	+	3903
10	109143974	109144213	tID=DTM_10_109143974_109144213;Name=DTM,TSDlen9,TIRlen40	.	+	240
10	109227157	109246684	tID=DHH00003B73v400132;Name=DHH00003B73v400132_NA_LCV5p8_LCV3p5	.	+	19528
10	109321782	109339381	tID=DHH00081B73v400008;Name=DHH00081B73v400008_NA_LCV5p24_LCV3p5	.	+	17600
10	109348538	109384919	tID=RLG00001B73v415143;Name=RLG00001B73v415143_cinful-zeon_LTRsimilarity98.26	.	+	36382
10	109655501	109658084	tID=DHH00002B73v405962;Name=DHH00002B73v405962_Hip1_LCV5p5_LCV3p23	.	+	2584
10	109656992	109657100	tID=DTA_10_109656992_109657100;Name=DTA,TSDlen8,TIRlen11	.	+	109
10	109951952	109965737	tID=RLG00003B73v400436;Name=RLG00003B73v400436_huck_LTRsimilarity95.12	.	+	13786
10	110091811	110100567	tID=DHH00002B73v400246;Name=DHH00002B73v400246_Hip1_LCV5p8_LCV3p38	.	+	8757
10	110122878	110123189	tID=DTA_10_110122878_110123189;Name=DTA,TSDlen8,TIRlen11	.	+	312
10	110157413	110166812	tID=RLX03411B73v400001;Name=RLX03411B73v400001_NA_LTRsimilarity98.89	.	+	9400
10	110164386	110165080	tID=DTA_10_110164386_110165080;Name=DTA,TSDlen8,TIRlen11	.	+	695
10	110166813	110169863	tID=DHH00002B73v405965;Name=DHH00002B73v405965_Hip1_LCV5p23_LCV3p45	.	+	3051
10	110179101	110192265	tID=RLG00003B73v400438;Name=RLG00003B73v400438_huck_LTRsimilarity96.44	.	+	13165
10	110220772	110227591	tID=DHH00002B73v400248;Name=DHH00002B73v400248_Hip1_LCV5p25_LCV3p45	.	+	6820
10	110231254	110231487	tID=DTH_10_110231254_110231487;Name=DTH,TSDlen3,TIRlen14	.	+	234
10	110240109	110243517	tID=DHH00549B73v400001;Name=DHH00549B73v400001_NA_LCV5p5_LCV3p6	.	+	3409
10	110336581	110345703	tID=DHH00002B73v405966;Name=DHH00002B73v405966_Hip1_LCV5p9_LCV3p36	.	+	9123
10	110400995	110430698	tID=RLG00001B73v415144;Name=RLG00001B73v415144_cinful-zeon_LTRsimilarity94.57	.	+	29704
10	110556864	110562356	tID=RLG15679B73v400001;Name=RLG15679B73v400001_rowi_LTRsimilarity99.68	.	+	5493
10	110563727	110571215	tID=DHH00548B73v400001;Name=DHH00548B73v400001_NA_LCV5p11_LCV3p5	.	+	7489
10	110583087	110583400	tID=DTH_10_110583087_110583400;Name=DTH,TSDlen3,TIRlen14	.	+	314
10	110590141	110653432	tID=RLG00003B73v411449;Name=RLG00003B73v411449_huck_LTRsimilarity95.16	.	+	63292
10	110653738	110655532	tID=RLX15678B73v400001;Name=RLX15678B73v400001_NA_LTRsimilarity88.83	.	+	1795
10	110756787	110757215	tID=DTA_10_110756787_110757215;Name=DTA,TSDlen8,TIRlen11	.	+	429
10	110763095	110837687	tID=RLX17550B73v400001;Name=RLX17550B73v400001_NA_LTRsimilarity85.8	.	+	74593
10	110885216	110885370	tID=DTM_10_110885216_110885370;Name=DTM,TSDlen9,TIRlen40	.	+	155
10	110889452	110910762	tID=RLG00003B73v408225;Name=RLG00003B73v408225_huck_LTRsimilarity95.58	.	+	21311
10	110926062	110941025	tID=DHH00011B73v400281;Name=DHH00011B73v400281_NA_LCV5p8_LCV3p5	.	+	14964
10	110950857	110973750	tID=RLG00003B73v411450;Name=RLG00003B73v411450_huck_LTRsimilarity91.92	.	+	22894
10	111059197	111078074	tID=DHH00008B73v400022;Name=DHH00008B73v400022_NA_LCV5p9_LCV3p6	.	+	18878
10	111064105	111091916	tID=RLG00007B73v402143;Name=RLG00007B73v402143_grande_LTRsimilarity89.12	.	+	27812
10	111160978	111162350	tID=DHH02698B73v400001;Name=DHH02698B73v400001_NA_LCV5p9_LCV3p7	.	+	1373
10	111164726	111164961	tID=DTA_10_111164726_111164961;Name=DTA,TSDlen8,TIRlen11	.	+	236
10	111397670	111412349	tID=DHH00002B73v400251;Name=DHH00002B73v400251_Hip1_LCV5p7_LCV3p31	.	+	14680
10	111412377	111420155	tID=DHH00004B73v400087;Name=DHH00004B73v400087_NA_LCV5p7_LCV3p10	.	+	7779
10	111436374	111452074	tID=DHH00004B73v402096;Name=DHH00004B73v402096_NA_LCV5p11_LCV3p10	.	+	15701
10	111454174	111463654	tID=DHH00002B73v405967;Name=DHH00002B73v405967_Hip1_LCV5p10_LCV3p22	.	+	9481
10	111456430	111456670	tID=DTA_10_111456430_111456670;Name=DTA,TSDlen8,TIRlen11	.	+	241
10	111465055	111489137	tID=RLG00003B73v408227;Name=RLG00003B73v408227_huck_LTRsimilarity87.12	.	+	24083
10	111488286	111488506	tID=DTA_10_111488286_111488506;Name=DTA,TSDlen8,TIRlen11	.	+	221
10	111620573	111620859	tID=DTA_10_111620573_111620859;Name=DTA,TSDlen8,TIRlen11	.	+	287
10	111624349	111627081	tID=DHH00002B73v405970;Name=DHH00002B73v405970_Hip1_LCV5p6_LCV3p9	.	+	2733
10	111717436	111723499	tID=DHH00002B73v400252;Name=DHH00002B73v400252_Hip1_LCV5p24_LCV3p13	.	+	6064
10	111732376	111831158	tID=RLX02475B73v400002;Name=RLX02475B73v400002_NA_LTRsimilarity89.5	.	+	98783
10	111733017	111747103	tID=DHH00001B73v406513;Name=DHH00001B73v406513_NA_LCV5p8_LCV3p10	.	+	14087
10	111781818	111790738	tID=RLC00002B73v400453;Name=RLC00002B73v400453_ji_LTRsimilarity88.02	.	+	8921
10	111794984	111807522	tID=DHH00002B73v405971;Name=DHH00002B73v405971_Hip1_LCV5p10_LCV3p20	.	+	12539
10	111797347	111803758	tID=RLC00013B73v400039;Name=RLC00013B73v400039_ruda_LTRsimilarity98.59	.	+	6412
10	111807494	111825507	tID=RLC15672B73v400001;Name=RLC15672B73v400001_NA_LTRsimilarity93.36	.	+	18014
10	111828780	111846990	tID=DHH00004B73v400088;Name=DHH00004B73v400088_NA_LCV5p6_LCV3p10	.	+	18211
10	111841804	111866743	tID=RLX24787B73v400001;Name=RLX24787B73v400001_NA_LTRsimilarity95.89	.	+	24940
10	112115308	112185225	tID=RLC00029B73v400310;Name=RLC00029B73v400310_NA_LTRsimilarity92	.	+	69918
10	112126645	112164097	tID=RLC01585B73v400002;Name=RLC01585B73v400002_NA_LTRsimilarity92.06	.	+	37453
10	112162828	112173237	tID=DHH00007B73v400034;Name=DHH00007B73v400034_NA_LCV5p9_LCV3p5	.	+	10410
10	112173077	112184458	tID=RLC00368B73v400001;Name=RLC00368B73v400001_NA_LTRsimilarity99.04	.	+	11382
10	112173676	112183444	tID=DHH00008B73v400768;Name=DHH00008B73v400768_NA_LCV5p6_LCV3p6	.	+	9769
10	112294898	112298004	tID=DHH00002B73v405972;Name=DHH00002B73v405972_Hip1_LCV5p20_LCV3p7	.	+	3107
10	112313806	112326195	tID=DHH00002B73v400253;Name=DHH00002B73v400253_Hip1_LCV5p7_LCV3p50	.	+	12390
10	112315396	112325005	tID=RLG00001B73v400827;Name=RLG00001B73v400827_cinful-zeon_LTRsimilarity98.49	.	+	9610
10	112578120	112588731	tID=DHH00002B73v405973;Name=DHH00002B73v405973_Hip1_LCV5p35_LCV3p50	.	+	10612
10	112659274	112659521	tID=DTH_10_112659274_112659521;Name=DTH,TSDlen3,TIRlen14	.	+	248
10	112678488	112727139	tID=RLG00003B73v411453;Name=RLG00003B73v411453_huck_LTRsimilarity91.22	.	+	48652
10	112728735	112736100	tID=RLG00001B73v400829;Name=RLG00001B73v400829_cinful-zeon_LTRsimilarity98.61	.	+	7366
10	112740655	112750308	tID=DHH00002B73v405974;Name=DHH00002B73v405974_Hip1_LCV5p15_LCV3p50	.	+	9654
10	112918713	112934966	tID=DHH00002B73v405975;Name=DHH00002B73v405975_Hip1_LCV5p12_LCV3p13	.	+	16254
10	112919337	112919689	tID=DTH_10_112919337_112919689;Name=DTH,TSDlen3,TIRlen14	.	+	353
10	112922625	112927555	tID=RLG00695B73v400001;Name=RLG00695B73v400001_NA_LTRsimilarity97.86	.	+	4931
10	112974329	112974405	tID=DTA_10_112974329_112974405;Name=DTA,TSDlen8,TIRlen11	.	+	77
10	112985278	112990372	tID=RLG00011B73v400048;Name=RLG00011B73v400048_milt_LTRsimilarity85.97	.	+	5095
10	113004234	113004839	tID=DHH02696B73v400001;Name=DHH02696B73v400001_NA_LCV5p15_LCV3p11	.	+	606
10	113008095	113015484	tID=DHH00002B73v405976;Name=DHH00002B73v405976_Hip1_LCV5p14_LCV3p21	.	+	7390
10	113092281	113108088	tID=DHH00002B73v405977;Name=DHH00002B73v405977_Hip1_LCV5p15_LCV3p19	.	+	15808
10	113093136	113179447	tID=RLG04412B73v400001;Name=RLG04412B73v400001_NA_LTRsimilarity88.19	.	+	86312
10	113093159	113166784	tID=RLG00012B73v400903;Name=RLG00012B73v400903_NA_LTRsimilarity92.63	.	+	73626
10	113093536	113106725	tID=RLG00003B73v400452;Name=RLG00003B73v400452_huck_LTRsimilarity93.54	.	+	13190
10	113207297	113217558	tID=DHH00002B73v400254;Name=DHH00002B73v400254_Hip1_LCV5p15_LCV3p20	.	+	10262
10	113223093	113223542	tID=DTA_10_113223093_113223542;Name=DTA,TSDlen8,TIRlen11	.	+	450
10	113223562	113223831	tID=DHH00002B73v400255;Name=DHH00002B73v400255_Hip1_LCV5p10_LCV3p35	.	+	270
10	113243374	113254611	tID=DHH00002B73v405978;Name=DHH00002B73v405978_Hip1_LCV5p5_LCV3p12	.	+	11238
10	113289921	113290408	tID=DHH00001B73v406516;Name=DHH00001B73v406516_NA_LCV5p13_LCV3p6	.	+	488
10	113308748	113317202	tID=RLC00004B73v400420;Name=RLC00004B73v400420_opie_LTRsimilarity87.43	.	+	8455
10	113380053	113389334	tID=RLC00002B73v400457;Name=RLC00002B73v400457_ji_LTRsimilarity96.04	.	+	9282
10	113399601	113400336	tID=DHH00002B73v400257;Name=DHH00002B73v400257_Hip1_LCV5p16_LCV3p9	.	+	736
10	113484760	113485245	tID=DHH00002B73v400258;Name=DHH00002B73v400258_Hip1_LCV5p12_LCV3p40	.	+	486
10	113485706	113506537	tID=RLG00192B73v400007;Name=RLG00192B73v400007_NA_LTRsimilarity89.14	.	+	20832
10	113518521	113526396	tID=RLX15659B73v400001;Name=RLX15659B73v400001_NA_LTRsimilarity85.74	.	+	7876
10	113604008	113604368	tID=DTH_10_113604008_113604368;Name=DTH,TSDlen3,TIRlen14	.	+	361
10	113711932	113722558	tID=DHH00002B73v405979;Name=DHH00002B73v405979_Hip1_LCV5p16_LCV3p27	.	+	10627
10	113969749	113975952	tID=RLC00143B73v400001;Name=RLC00143B73v400001_debeh_LTRsimilarity98.44	.	+	6204
10	114014563	114016494	tID=DHH00002B73v400259;Name=DHH00002B73v400259_Hip1_LCV5p14_LCV3p48	.	+	1932
10	114018855	114035049	tID=DHH00002B73v400260;Name=DHH00002B73v400260_Hip1_LCV5p6_LCV3p50	.	+	16195
10	114027243	114027457	tID=RST00061B73v400001;Name=RST00061B73v400001_NA_TSDlen12_TSDmismat0	.	+	215
10	114035980	114050068	tID=DHH00002B73v400261;Name=DHH00002B73v400261_Hip1_LCV5p13_LCV3p13	.	+	14089
10	114039165	114039493	tID=DTA_10_114039165_114039493;Name=DTA,TSDlen8,TIRlen11	.	+	329
10	114124573	114131311	tID=DHH00001B73v400379;Name=DHH00001B73v400379_NA_LCV5p9_LCV3p5	.	+	6739
10	114127229	114133424	tID=RLX15655B73v400001;Name=RLX15655B73v400001_NA_LTRsimilarity92.72	.	+	6196
10	114156743	114191502	tID=RLG00007B73v402144;Name=RLG00007B73v402144_grande_LTRsimilarity94.33	.	+	34760
10	114220474	114245669	tID=RLG00012B73v400014;Name=RLG00012B73v400014_NA_LTRsimilarity88.2	.	+	25196
10	114299800	114350388	tID=RLC00002B73v415086;Name=RLC00002B73v415086_ji_LTRsimilarity87.66	.	+	50589
10	114328244	114335679	tID=RLG00001B73v400835;Name=RLG00001B73v400835_cinful-zeon_LTRsimilarity100	.	+	7436
10	114340443	114349045	tID=RLC00004B73v400423;Name=RLC00004B73v400423_opie_LTRsimilarity88.42	.	+	8603
10	114351672	114369564	tID=RLG00003B73v400458;Name=RLG00003B73v400458_huck_LTRsimilarity91.51	.	+	17893
10	114373639	114378152	tID=DHH00005B73v400104;Name=DHH00005B73v400104_NA_LCV5p7_LCV3p5	.	+	4514
10	114457135	114465067	tID=DHH02695B73v400001;Name=DHH02695B73v400001_NA_LCV5p8_LCV3p9	.	+	7933
10	114484647	114513382	tID=RLG00285B73v400006;Name=RLG00285B73v400006_NA_LTRsimilarity92.47	.	+	28736
10	114535722	114585948	tID=RLX01273B73v400004;Name=RLX01273B73v400004_NA_LTRsimilarity90.19	.	+	50227
10	114545184	114564346	tID=RLG00010B73v400829;Name=RLG00010B73v400829_NA_LTRsimilarity92.99	.	+	19163
